agent_id,affiliation_id,affiliation_strength
634,35,Unknown
634,40,Medium
634,41,Low
634,42,Medium
634,43,Low
634,45,Low
634,49,Low
634,50,Low
635,1,High
635,11,High
635,14,Low
635,15,High
635,18,Medium
635,21,Low
635,23,Medium
635,30,Low
635,32,Unknown
635,35,Low
635,38,Low
635,39,Low
635,45,Low
635,48,Medium
636,3,High
636,10,High
636,11,Unknown
636,12,Low
636,21,Low
636,23,Medium
636,27,Medium
636,31,Low
636,36,Unknown
636,37,Unknown
636,38,Medium
636,42,Low
637,1,High
637,2,Low
637,3,Unknown
637,4,Medium
637,5,Low
637,7,Low
637,10,High
637,13,High
637,16,Low
637,25,Low
637,26,Low
637,40,Medium
637,41,Low
637,48,Low
637,49,Low
637,50,Low
638,8,Unknown
638,18,Low
638,22,Medium
638,25,Medium
638,28,High
638,29,Medium
638,36,Medium
638,38,Medium
638,39,Low
638,43,High
638,48,Low
639,8,Medium
639,11,Medium
639,12,Low
639,22,Medium
639,24,High
639,25,Medium
639,27,Medium
639,28,Medium
639,31,High
639,36,Low
639,38,High
639,40,Medium
639,42,Medium
639,43,Medium
639,44,Low
639,46,Medium
640,5,Low
640,6,High
640,12,High
640,16,Low
640,17,Medium
640,19,Low
640,21,Medium
640,24,Low
640,25,Low
640,26,Medium
640,30,Unknown
640,34,High
640,38,Low
640,44,Low
640,45,Low
640,50,Low
641,5,High
641,10,Medium
641,21,Medium
641,24,Medium
641,25,Medium
641,28,Low
641,31,Low
641,37,Medium
641,42,High
641,43,Low
642,2,Medium
642,4,Unknown
642,9,High
642,11,High
642,13,Low
642,15,Medium
642,17,Unknown
642,18,Medium
642,23,Low
642,29,Low
642,31,Low
642,33,Medium
642,34,Unknown
642,36,Low
642,41,Unknown
642,46,Medium
642,50,Medium
643,1,Medium
643,3,Low
643,4,Unknown
643,5,Unknown
643,7,Medium
643,8,Unknown
643,9,Medium
643,10,Unknown
643,12,High
643,13,Medium
643,16,High
643,24,Low
643,25,High
643,26,Medium
643,31,High
643,32,High
643,33,Unknown
643,34,Medium
643,37,Low
643,40,Medium
643,45,Medium
643,46,Low
643,48,Unknown
644,2,Low
644,13,Unknown
644,16,Low
644,17,Low
644,27,Unknown
644,29,Unknown
644,31,Low
644,39,Unknown
644,40,Low
644,42,Medium
645,1,High
645,3,Unknown
645,6,Unknown
645,8,Unknown
645,9,Medium
645,16,Unknown
645,18,High
645,24,Low
645,25,Medium
645,28,Low
645,29,Low
645,33,Low
645,38,Low
645,39,Medium
645,41,Low
645,42,High
645,45,Low
646,1,High
646,4,Medium
646,6,High
646,8,Low
646,13,Low
646,16,Medium
646,18,Low
646,21,Low
646,25,Medium
646,27,Unknown
646,30,Medium
646,34,Low
646,36,Medium
646,41,Medium
646,43,High
646,46,High
646,48,Medium
647,3,High
647,5,High
647,7,High
647,11,Unknown
647,12,Medium
647,13,Low
647,15,Low
647,19,Medium
647,20,Unknown
647,23,Low
647,24,Unknown
647,26,Unknown
647,31,Unknown
647,46,Low
647,50,Low
648,3,Low
648,13,Medium
648,18,Unknown
648,21,Medium
648,25,Low
648,26,Medium
648,28,Low
648,29,Unknown
648,30,Unknown
648,38,Low
648,39,High
648,40,Low
648,42,Low
648,43,High
648,47,Low
648,50,Low
649,2,Unknown
649,7,Unknown
649,10,Low
649,16,Medium
649,23,Medium
649,25,Low
649,29,Unknown
649,35,Low
649,36,Low
649,37,Low
649,40,Low
649,43,Low
649,46,Unknown
650,4,Medium
650,6,Medium
650,16,High
650,19,Medium
650,22,Medium
650,23,Low
650,26,Unknown
650,30,Medium
650,34,High
650,38,Low
650,40,High
650,42,Unknown
650,43,Low
650,44,Medium
650,46,Medium
651,3,Low
651,7,Unknown
651,8,High
651,11,Low
651,15,Low
651,17,High
651,19,Low
651,20,Unknown
651,24,Low
651,25,Medium
651,27,High
651,32,High
651,34,Medium
651,36,Unknown
651,37,Medium
651,38,Low
651,40,Medium
651,41,Medium
652,5,Medium
652,12,Low
652,13,Medium
652,26,Low
652,27,High
652,29,High
652,38,Medium
652,40,Unknown
652,44,Medium
652,50,Medium
653,1,High
653,2,Medium
653,3,Low
653,4,Low
653,10,High
653,12,Unknown
653,20,Low
653,25,Medium
653,31,Low
653,39,Medium
653,45,Medium
653,48,Medium
654,1,Low
654,8,Low
654,10,High
654,14,Medium
654,16,Medium
654,17,Medium
654,20,Unknown
654,23,Medium
654,28,Low
654,32,Medium
654,33,Unknown
654,37,Medium
654,47,Low
654,48,High
654,49,Unknown
654,50,High
655,1,Medium
655,4,Medium
655,6,High
655,8,Low
655,9,High
655,19,Low
655,23,Low
655,27,Medium
655,29,Medium
655,31,Low
655,33,Low
655,34,Medium
655,35,Unknown
655,44,Unknown
655,45,High
655,46,Medium
655,50,Unknown
656,2,High
656,3,Unknown
656,15,Medium
656,18,Medium
656,20,High
656,21,Low
656,24,Medium
656,27,Low
656,29,Medium
656,31,Medium
656,33,Low
656,36,Medium
656,37,Medium
656,42,Unknown
656,45,High
656,48,Unknown
657,3,Unknown
657,6,High
657,9,Low
657,12,Medium
657,18,Unknown
657,21,Low
657,22,Low
657,23,Low
657,24,Low
657,29,High
657,30,Unknown
657,31,Medium
657,32,High
657,39,Medium
657,41,Low
657,42,Medium
658,10,Medium
658,12,Medium
658,17,Unknown
658,18,Medium
658,22,Medium
658,29,High
658,31,High
658,41,High
658,44,Medium
658,49,Unknown
659,2,Medium
659,3,Medium
659,5,Medium
659,13,Unknown
659,21,High
659,25,Low
659,27,Medium
659,30,Medium
659,33,Medium
659,37,Medium
659,39,Medium
659,41,Medium
659,42,Medium
660,6,Medium
660,10,Medium
660,13,Medium
660,14,Low
660,28,Low
660,31,Medium
660,32,High
660,39,High
660,40,High
660,49,Low
661,3,Medium
661,4,Medium
661,5,Low
661,6,Medium
661,7,High
661,8,Low
661,14,High
661,15,Medium
661,20,Medium
661,21,Medium
661,23,Medium
661,25,Medium
661,33,Medium
661,34,Unknown
661,36,Unknown
661,37,Medium
661,46,High
662,3,Unknown
662,4,Low
662,7,Medium
662,11,High
662,17,Medium
662,18,Low
662,26,Low
662,32,High
662,34,Low
662,42,Low
662,46,Low
662,49,Low
663,1,Unknown
663,3,Medium
663,4,Low
663,6,Medium
663,8,Unknown
663,11,Unknown
663,14,Medium
663,21,Medium
663,24,Medium
663,36,Low
663,38,Low
663,42,Medium
663,50,Low
664,1,Medium
664,3,High
664,5,High
664,7,Medium
664,8,Medium
664,11,Low
664,14,Medium
664,16,Medium
664,21,Low
664,22,High
664,25,Low
664,27,Medium
664,32,Unknown
664,36,High
664,38,Medium
664,41,Medium
664,46,Low
664,47,Low
664,48,Low
665,3,Unknown
665,8,Medium
665,14,Low
665,17,High
665,18,Medium
665,19,High
665,25,Low
665,30,Unknown
665,32,High
665,37,Medium
665,39,Unknown
665,40,High
665,41,High
665,45,Medium
666,8,Low
666,10,Low
666,20,Medium
666,25,Unknown
666,26,Low
666,27,Medium
666,28,Unknown
666,40,Medium
666,44,Low
666,45,Medium
666,49,Medium
666,50,Unknown
667,4,Medium
667,6,Low
667,10,Medium
667,11,Low
667,12,High
667,14,Unknown
667,17,Medium
667,31,Low
667,32,Unknown
667,34,Medium
667,38,High
667,41,Low
667,43,Medium
667,45,High
667,49,High
668,3,Unknown
668,4,High
668,6,Unknown
668,7,Low
668,15,Medium
668,20,Low
668,26,Medium
668,44,Low
668,45,Low
668,49,Medium
669,5,Unknown
669,7,Medium
669,11,High
669,12,Medium
669,13,Medium
669,15,Unknown
669,24,Medium
669,26,Low
669,30,Medium
669,31,Medium
669,44,Low
669,46,Low
669,50,Unknown
670,2,Low
670,4,Medium
670,5,Medium
670,6,Medium
670,11,Low
670,15,Unknown
670,17,Medium
670,19,High
670,32,Unknown
670,34,Low
670,35,Medium
670,38,Unknown
670,44,Unknown
670,45,Medium
670,46,Low
671,1,Medium
671,3,Low
671,6,Medium
671,12,Medium
671,16,High
671,25,Medium
671,26,Unknown
671,28,Medium
671,29,High
671,31,Low
671,34,Medium
671,42,Medium
671,43,Unknown
671,46,Low
672,10,High
672,14,High
672,18,Unknown
672,20,Low
672,23,Low
672,26,High
672,29,Medium
672,30,Low
672,38,Medium
672,50,Low
673,1,Low
673,9,Unknown
673,10,Unknown
673,20,High
673,27,Medium
673,29,High
673,30,Unknown
673,32,Unknown
673,36,Low
674,2,Medium
674,3,Unknown
674,4,Medium
674,6,Medium
674,13,High
674,17,Medium
674,19,Low
674,22,High
674,23,Medium
674,26,Low
674,27,High
674,29,Unknown
674,33,Unknown
674,35,Low
674,36,Low
674,37,Low
674,44,High
674,45,Medium
674,49,Medium
675,1,Medium
675,4,Medium
675,5,Medium
675,8,Low
675,10,Medium
675,13,Unknown
675,14,Medium
675,19,Unknown
675,20,Low
675,22,Medium
675,23,Medium
675,24,Medium
675,34,Medium
675,43,High
675,45,Low
675,46,Low
676,2,Medium
676,5,Medium
676,9,Low
676,19,Low
676,20,Unknown
676,27,Medium
676,29,Unknown
676,32,Unknown
676,33,Medium
676,35,Low
676,36,Low
676,40,Unknown
676,42,Unknown
676,45,Medium
676,50,Low
677,2,High
677,4,Low
677,6,Unknown
677,8,Medium
677,10,Unknown
677,13,High
677,15,High
677,17,Unknown
677,19,Unknown
677,21,Medium
677,24,Unknown
677,28,Low
677,29,Low
677,31,Unknown
677,36,Unknown
677,40,Low
677,41,Medium
677,43,Low
677,44,Unknown
677,45,Unknown
677,48,Unknown
677,50,Unknown
678,6,Medium
678,7,Medium
678,9,Medium
678,10,Medium
678,15,Low
678,22,High
678,23,Medium
678,32,Low
678,34,Medium
678,39,High
678,40,Low
678,43,Medium
679,2,Medium
679,4,Low
679,6,Low
679,7,Medium
679,8,High
679,11,Low
679,21,Low
679,25,High
679,31,High
679,32,High
679,33,High
679,34,Low
679,38,Low
679,46,Unknown
679,47,Medium
680,1,Medium
680,17,Medium
680,24,Medium
680,26,Medium
680,30,Unknown
680,42,High
680,43,Low
680,46,Low
680,47,Medium
680,50,High
681,1,Unknown
681,16,Medium
681,19,Medium
681,22,Medium
681,27,Unknown
681,30,Unknown
681,31,Low
681,35,Low
681,39,Unknown
681,48,Unknown
681,50,Low
682,2,Low
682,6,Low
682,9,Unknown
682,12,Medium
682,14,High
682,15,Unknown
682,18,High
682,19,Low
682,21,Unknown
682,22,Medium
682,23,Medium
682,24,Unknown
682,25,High
682,26,Low
682,29,Medium
682,39,High
682,41,Low
682,45,Medium
682,49,Low
682,50,High
683,1,Medium
683,3,Medium
683,4,Low
683,6,Medium
683,12,Low
683,17,Low
683,21,Medium
683,25,Medium
683,30,Low
683,31,Low
683,35,Low
683,40,Medium
683,41,Medium
683,43,Low
683,44,High
683,45,Low
684,4,Low
684,6,Medium
684,10,Unknown
684,12,Medium
684,13,Low
684,16,Medium
684,18,Medium
684,26,High
684,27,Medium
684,29,Medium
684,30,High
684,34,Low
684,36,Low
684,37,Low
684,38,Low
684,41,Low
684,42,Low
684,46,Unknown
685,4,Medium
685,6,Medium
685,11,Medium
685,12,Low
685,14,Unknown
685,16,Low
685,18,Low
685,20,Low
685,21,Medium
685,24,Low
685,25,High
685,26,Medium
685,30,Low
685,33,Medium
685,35,Low
685,36,Medium
685,37,High
685,42,Low
685,44,High
685,46,Medium
685,48,Low
685,49,Low
686,1,Low
686,5,Medium
686,6,Unknown
686,8,Low
686,9,Low
686,20,High
686,21,Low
686,23,Low
686,24,Low
686,25,High
686,35,Low
686,36,Low
686,38,Low
686,40,Low
686,46,High
686,47,Medium
686,48,Low
686,50,Medium
687,9,High
687,10,Unknown
687,13,Low
687,14,Low
687,16,Low
687,17,Low
687,29,Low
687,31,Low
687,32,Medium
687,34,Low
687,47,High
687,49,Medium
688,7,Low
688,8,Low
688,9,Medium
688,11,Low
688,15,Unknown
688,16,Low
688,17,Unknown
688,19,Low
688,21,Medium
688,23,Medium
688,26,Unknown
688,29,Low
688,32,High
688,48,Medium
688,49,Low
689,10,High
689,11,Low
689,14,Medium
689,17,Unknown
689,18,Unknown
689,19,Medium
689,33,Unknown
689,36,High
689,37,Low
689,38,Medium
689,41,Medium
689,44,Unknown
689,47,Low
690,4,Unknown
690,6,Medium
690,7,Medium
690,9,Medium
690,10,Medium
690,11,Low
690,19,Low
690,24,Medium
690,27,Low
690,29,Medium
690,34,Unknown
690,47,Low
690,50,Unknown
691,2,Medium
691,4,Low
691,9,High
691,14,Unknown
691,18,Medium
691,19,Low
691,20,Low
691,26,Low
691,27,Low
691,31,Low
691,32,Medium
691,36,Medium
691,44,High
691,50,Medium
692,4,Low
692,12,Low
692,20,Unknown
692,21,Medium
692,22,Medium
692,23,High
692,24,Low
692,25,Unknown
692,26,Low
692,27,Low
692,30,Unknown
692,31,High
692,33,Unknown
692,35,High
692,38,High
692,41,Unknown
692,42,Low
692,43,Low
692,46,Medium
692,48,Low
692,49,Low
692,50,High
693,1,Low
693,5,Medium
693,8,Low
693,9,High
693,16,Low
693,24,Low
693,29,Medium
693,32,Unknown
693,34,Medium
693,35,Low
693,38,Medium
693,39,Low
693,41,Medium
693,42,Low
693,47,Medium
693,49,High
694,1,Medium
694,10,Medium
694,11,Low
694,14,Medium
694,16,Medium
694,20,Unknown
694,22,Low
694,24,High
694,30,Low
694,37,Low
694,39,Medium
694,41,Medium
694,44,Low
694,47,Medium
694,49,Medium
695,10,Low
695,14,Medium
695,19,Medium
695,29,Medium
695,30,Unknown
695,37,High
695,47,High
695,49,Medium
695,50,Low
696,3,Medium
696,11,Low
696,15,Unknown
696,20,High
696,31,Low
696,38,Low
696,41,Medium
696,45,High
696,46,Low
696,47,High
696,48,High
696,49,Medium
697,4,Low
697,13,High
697,15,Medium
697,16,Low
697,20,Medium
697,27,Low
697,35,Low
697,38,Unknown
697,47,Medium
697,49,Low
698,1,Medium
698,5,High
698,8,High
698,9,Low
698,11,High
698,14,Low
698,16,High
698,18,Medium
698,30,Low
698,33,Unknown
698,39,Medium
698,42,Medium
698,43,High
698,46,Low
698,47,Unknown
699,2,Medium
699,3,Low
699,7,Medium
699,13,Low
699,15,Low
699,18,High
699,22,Medium
699,25,Low
699,28,Low
699,30,Low
699,31,Unknown
699,35,High
699,37,Unknown
699,43,Low
699,49,Medium
700,2,High
700,3,Unknown
700,5,Low
700,6,High
700,10,Medium
700,14,Low
700,19,Low
700,20,Medium
700,21,Medium
700,29,Unknown
700,32,Medium
700,37,Low
700,40,High
700,41,High
700,43,Low
700,44,Medium
700,45,Medium
700,46,Medium
700,48,Low
701,1,High
701,5,Low
701,6,Unknown
701,11,Unknown
701,17,High
701,20,High
701,23,Low
701,24,Low
701,27,Low
701,29,Low
701,30,Medium
701,35,Medium
701,36,Low
701,39,Unknown
701,44,Low
701,46,Low
701,47,Unknown
701,49,Low
702,1,Medium
702,5,Unknown
702,12,Unknown
702,16,High
702,18,Medium
702,19,Low
702,21,Low
702,35,High
702,36,Unknown
702,46,High
702,47,Low
702,48,Medium
702,50,Medium
703,1,High
703,3,Low
703,7,Low
703,8,Medium
703,9,High
703,12,High
703,14,Low
703,19,Low
703,22,High
703,23,Low
703,34,Medium
703,35,Low
703,36,High
703,43,Medium
703,45,Medium
703,46,Medium
703,47,Unknown
704,1,Medium
704,2,High
704,3,Unknown
704,8,Unknown
704,13,Medium
704,15,High
704,19,Medium
704,23,Low
704,29,Low
704,30,High
704,34,Medium
704,38,Low
704,42,Low
704,43,Medium
704,46,Low
704,49,High
705,1,Medium
705,2,Low
705,6,Low
705,8,Medium
705,10,Low
705,11,Unknown
705,14,High
705,18,Unknown
705,24,Low
705,26,Low
705,31,Medium
705,32,Medium
705,33,Medium
705,34,Low
705,37,Low
705,47,Medium
706,1,Unknown
706,4,Low
706,5,Low
706,12,Low
706,13,Low
706,16,Medium
706,23,Medium
706,24,Unknown
706,31,Unknown
706,36,Unknown
706,37,High
706,44,High
706,45,Unknown
706,48,Low
707,1,Low
707,2,Medium
707,4,Medium
707,7,Low
707,8,Medium
707,15,Unknown
707,16,Low
707,18,Unknown
707,19,Low
707,20,Medium
707,22,Medium
707,24,Low
707,27,Unknown
707,31,Low
707,34,Unknown
707,36,Medium
707,42,Medium
707,43,Low
707,44,Low
707,46,Medium
707,48,Unknown
708,7,Low
708,10,High
708,11,Low
708,24,Medium
708,28,Medium
708,29,Medium
708,32,Medium
708,35,High
708,38,Low
708,41,Low
708,44,Low
708,45,Medium
708,49,High
708,50,Unknown
709,5,Medium
709,12,Medium
709,13,High
709,14,Low
709,16,Medium
709,22,High
709,24,Low
709,26,Medium
709,27,Medium
709,31,Medium
709,33,Medium
709,36,High
709,37,High
709,45,Medium
709,48,Medium
710,7,Medium
710,8,High
710,10,Unknown
710,22,Unknown
710,24,High
710,26,Medium
710,28,Unknown
710,30,Medium
710,31,Low
710,35,Medium
710,41,Low
710,42,High
710,46,Low
711,1,Medium
711,3,Unknown
711,4,Unknown
711,12,Low
711,16,Low
711,18,Low
711,26,Unknown
711,27,Medium
711,28,Medium
711,31,Low
711,33,High
711,37,Unknown
711,40,Unknown
711,43,Medium
711,44,Medium
711,47,Medium
711,49,Unknown
712,4,High
712,7,Low
712,8,Low
712,9,High
712,10,Low
712,15,Unknown
712,18,High
712,19,Low
712,21,Low
712,22,High
712,30,Unknown
712,31,High
712,37,Low
712,42,Medium
712,43,High
712,45,High
712,46,High
712,47,Medium
713,4,Unknown
713,7,Unknown
713,8,Low
713,13,Low
713,19,Medium
713,24,Unknown
713,32,Medium
713,34,Medium
713,35,Medium
713,38,Medium
713,42,Low
713,43,Medium
713,45,High
713,47,Unknown
713,49,Medium
714,1,Unknown
714,2,Low
714,8,Medium
714,9,Unknown
714,12,Low
714,14,High
714,15,Medium
714,16,Medium
714,18,High
714,23,High
714,25,Low
714,26,Low
714,28,Low
714,34,Unknown
714,38,High
714,40,Medium
714,43,Low
714,44,High
714,46,Medium
714,48,Low
714,49,Unknown
715,1,High
715,4,Medium
715,9,Low
715,10,Medium
715,12,High
715,13,Medium
715,14,Low
715,15,Medium
715,19,Unknown
715,21,High
715,23,Medium
715,26,Medium
715,34,Low
715,37,Low
715,38,Medium
715,39,Medium
715,44,Medium
715,49,Unknown
716,6,Medium
716,7,Low
716,14,Medium
716,15,Medium
716,16,Low
716,17,Low
716,23,Low
716,25,Low
716,28,Unknown
716,29,Low
716,31,Low
716,32,Low
716,39,High
716,40,Medium
716,45,Medium
716,50,Medium
717,1,Unknown
717,5,Unknown
717,6,Low
717,7,Low
717,10,High
717,14,Medium
717,17,High
717,20,Unknown
717,21,Medium
717,22,Low
717,25,Low
717,34,Medium
717,37,High
717,39,Low
717,42,Low
717,45,Low
717,46,Medium
718,7,Unknown
718,9,Medium
718,11,Low
718,16,Medium
718,21,Low
718,25,Medium
718,33,Unknown
718,35,Unknown
718,36,High
718,37,Low
718,39,Unknown
718,46,Low
719,1,Medium
719,7,Medium
719,10,High
719,11,Medium
719,14,Medium
719,16,Low
719,27,Medium
719,29,Low
719,30,Low
719,33,Unknown
719,34,Medium
719,40,High
719,41,Medium
720,1,Low
720,6,Unknown
720,7,Low
720,8,Medium
720,17,Low
720,19,High
720,20,Low
720,23,Medium
720,25,Low
720,29,High
720,31,Unknown
720,33,Medium
720,37,Low
720,44,Medium
720,50,Medium
721,1,Low
721,4,Low
721,6,High
721,8,Low
721,9,Low
721,10,Low
721,11,Medium
721,14,Medium
721,19,Low
721,24,Unknown
721,29,High
721,32,Unknown
721,33,High
721,37,High
721,42,Medium
721,43,High
721,45,Medium
721,46,Medium
721,49,High
721,50,Medium
722,1,Unknown
722,7,Low
722,8,Unknown
722,10,Unknown
722,12,Medium
722,13,High
722,14,High
722,17,High
722,22,Low
722,24,Unknown
722,28,Medium
722,29,Unknown
722,32,Unknown
722,36,Unknown
722,37,Unknown
722,42,Unknown
722,45,Medium
722,47,Low
722,48,Low
722,49,Medium
722,50,Medium
723,1,Low
723,3,Medium
723,7,High
723,8,Low
723,14,Medium
723,15,Low
723,20,Medium
723,23,Unknown
723,25,Unknown
723,26,Medium
723,27,Medium
723,30,Medium
723,34,Low
723,37,Low
723,41,Low
723,42,High
723,46,Medium
723,47,Medium
723,50,Medium
724,1,High
724,4,Medium
724,6,Low
724,9,Low
724,11,Low
724,16,Medium
724,17,Unknown
724,18,Unknown
724,28,Unknown
724,29,Low
724,30,High
724,31,Medium
724,36,High
724,42,Low
724,48,Low
725,6,Unknown
725,14,Medium
725,15,Unknown
725,23,Medium
725,24,High
725,26,High
725,27,Low
725,30,High
725,32,Low
725,36,High
725,45,Low
725,50,Unknown
726,2,Low
726,4,High
726,9,Low
726,10,Low
726,12,Low
726,16,Medium
726,17,Medium
726,23,High
726,24,Medium
726,28,High
726,31,High
726,33,Unknown
726,37,Medium
726,39,High
726,45,Unknown
726,48,Unknown
727,4,Medium
727,5,Unknown
727,7,Medium
727,12,High
727,16,Medium
727,17,Medium
727,20,Medium
727,24,Low
727,27,High
727,29,Low
727,37,High
727,39,Unknown
727,43,Medium
727,46,Unknown
727,49,Low
728,9,Medium
728,12,Low
728,14,Medium
728,15,Medium
728,18,High
728,19,Unknown
728,21,Low
728,22,Medium
728,26,Medium
728,32,Medium
728,39,Unknown
728,41,Medium
728,47,Medium
728,50,Low
729,1,High
729,2,Low
729,8,Low
729,10,Low
729,18,Unknown
729,20,Medium
729,21,Unknown
729,24,Low
729,27,Low
729,29,Medium
729,36,Medium
729,37,Low
729,46,Medium
729,48,Medium
730,4,High
730,5,Medium
730,8,Medium
730,12,Unknown
730,13,High
730,17,Medium
730,18,Unknown
730,20,Low
730,28,Medium
730,32,Medium
730,34,Low
730,45,Low
730,48,Low
730,49,Low
731,1,Unknown
731,2,Low
731,4,Unknown
731,5,High
731,7,Low
731,8,High
731,9,High
731,10,Low
731,13,Medium
731,14,Medium
731,33,High
731,40,High
731,41,High
731,43,Medium
731,50,Low
732,5,Medium
732,6,Medium
732,14,Low
732,16,Unknown
732,22,Medium
732,24,Medium
732,34,Medium
732,35,Medium
732,38,Medium
732,39,High
732,43,Medium
732,44,Medium
732,49,Low
733,1,Low
733,3,High
733,5,Low
733,6,Low
733,7,Low
733,9,High
733,12,Unknown
733,14,High
733,15,Medium
733,17,Low
733,19,Unknown
733,23,High
733,24,Low
733,26,High
733,28,Medium
733,31,Low
733,33,Medium
733,40,Unknown
733,42,Low
733,47,Medium
733,49,Medium
733,50,Low
734,1,Medium
734,3,Low
734,4,Medium
734,6,Medium
734,7,Unknown
734,11,Medium
734,12,Medium
734,13,High
734,14,Unknown
734,17,Low
734,18,High
734,22,Medium
734,24,Unknown
734,26,Unknown
734,29,Low
734,38,Medium
734,39,Low
734,41,Unknown
734,46,High
734,47,Unknown
735,4,Medium
735,6,Low
735,8,Unknown
735,14,High
735,16,Low
735,18,High
735,21,Medium
735,30,Medium
735,32,Low
735,33,Low
735,34,Low
735,39,High
735,45,Low
735,46,Unknown
735,47,High
736,1,Medium
736,5,Low
736,6,High
736,7,Medium
736,12,Low
736,15,Low
736,16,Medium
736,27,Low
736,28,Medium
736,31,High
736,33,Medium
736,34,High
736,35,Unknown
736,38,High
736,39,Medium
736,41,Medium
736,43,Medium
736,44,High
736,46,Low
737,1,Unknown
737,5,High
737,7,Medium
737,10,Medium
737,13,Low
737,21,Medium
737,24,Medium
737,27,Unknown
737,29,High
737,35,Unknown
737,40,High
737,41,Medium
737,47,Low
738,4,Medium
738,5,High
738,6,Low
738,11,Medium
738,13,Low
738,14,Medium
738,19,Medium
738,28,Medium
738,30,Medium
738,43,Low
738,44,Unknown
738,45,High
738,48,High
739,1,Low
739,3,Low
739,8,Low
739,17,Low
739,19,Low
739,21,Medium
739,25,Low
739,32,Medium
739,34,Low
739,39,Medium
739,45,Low
739,46,Low
739,47,Unknown
739,48,Medium
739,49,Medium
740,1,Medium
740,6,Low
740,12,Low
740,18,High
740,21,Medium
740,23,Unknown
740,24,Medium
740,27,Medium
740,29,High
740,30,Low
740,31,Medium
740,35,Medium
740,38,Medium
740,41,Medium
740,42,High
740,43,Low
740,44,Unknown
740,47,High
740,48,Low
740,50,Medium
741,3,High
741,7,Medium
741,10,Medium
741,11,Medium
741,12,Low
741,15,Unknown
741,24,Unknown
741,27,Low
741,28,High
741,29,Low
741,35,Low
741,36,Low
741,37,Low
741,39,Medium
741,41,Unknown
741,45,Low
741,47,Medium
742,2,Medium
742,5,Medium
742,7,High
742,8,Low
742,12,Medium
742,13,Medium
742,17,Low
742,18,Low
742,22,Medium
742,24,Medium
742,26,Medium
742,29,Medium
742,40,Unknown
742,41,Low
742,42,High
742,45,High
742,46,Low
742,49,Medium
742,50,High
743,6,High
743,7,Unknown
743,9,Low
743,13,Low
743,14,Medium
743,17,Low
743,30,Medium
743,31,Medium
743,33,Medium
743,34,Low
743,35,High
743,36,Low
743,37,High
743,40,Medium
743,48,Unknown
744,3,Medium
744,7,Low
744,11,Medium
744,12,High
744,14,Medium
744,17,Low
744,18,Medium
744,22,High
744,28,Medium
744,34,Medium
744,45,Medium
744,47,Low
744,48,Medium
744,49,Unknown
745,9,Medium
745,10,Low
745,11,Medium
745,20,High
745,21,Medium
745,23,Medium
745,25,Medium
745,31,Low
745,33,Low
745,35,Medium
745,36,Medium
